geocode;rmo;hh_sno;sex;sex2;sex3;edu;edu1;edu2;edu3;edu4;edu5;edu6;edu7;edu8;edu9;edu10;edu12;edu15;edu18;occ;occ2;occ3;occ4;occ5;hh_f;hh_f2;hh_a;hh_a2;c01m;c01f;c01h;c02m;c02f;c02h;c03m;c03f;c03h;c04;c05;c06;c07;c08;c09;c10;c11;c12;c13;c14;c15;c16;c17;c18;sf;mf;lf;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28h;c28f;c29h;c29f;c30h;c30f;c31h;c31f;c32h;c32f;c33h;c33f;c34h;c34f;c35h;c35f;c36h;c36f;c37h;c37f;c38h;c38f;c39;c40;c41a;c41b;c42a;c42b;c43a;c43b;c44a;c44b;c45a;c45b;c45c;c46a;c46b;c47a;c47b;c48;c49;t101;t102;t103;t104;t105;t112;t113;t114;t121;t122;t123;t124;t125;t127;t128;t129;t130;t131;t132;t134;t135;t157;t158;t159;t160;t161;t167;t169;t175;t176;t177;t179;t182;t185;t106;t107;t108;t109;t110;t111;t115;t116;t117;t118;t119;t120;t126;t133;t136;t137;t138;t139;t140;t141;t142;t143;t144;t145;t146;t147;t148;t149;t150;t151;t152;t153;t154;t155;t156;t162;t163;t164;t165;t166;t168;t170;t171;t172;t173;t174;t178;t180;t181;t183;t184;t186;t187;t188;t189;t190;t191;t192;t193;t194;t195;t196;t197;t198;t199;t200;t201;t202;t203;p501a;p501b;p502a;p502b;p503a;p503b;p504a;p504b;p505a;p505b;p506a;p506b;p507a;p507b;p508a;p508b;p510a;p510b;p511a;p511b;p512a;p512b;p521a;p521b;p522a;p522b;p523a;p523b;p524a;p524b;p538a;p538b;p539a;p539b;p546a;p546b;p548a;p548b;p549a;p549b;p550a;p550b;p551a;p551b;p572a;p572b;pnl509;pnn509;pnl513;pnn513;pnl514;pnn514;pnl515;pnn515;pnl516;pnn516;pnl517;pnn517;pnl518;pnn518;pnl519;pnn519;pnl520;pnn520;pnl525;pnn525;pnl526;pnn526;pnl527;pnn527;pnl528;pnn528;pnl529;pnn529;pnl530;pnn530;pnl531;pnn531;pnl532;pnn532;pnl533;pnn533;pnl534;pnn534;pnl535;pnn535;pnl536;pnn536;pnl537;pnn537;pnl540;pnn540;pnl541;pnn541;pnl542;pnn542;pnl543;pnn543;pnl544;pnn544;pnl545;pnn545;pnl547;pnn547;pnl552;pnn552;pnl553;pnn553;pnl554;pnn554;pnl555;pnn555;pnl556;pnn556;pnl557;pnn557;pnl559;pnn559;pnl560;pnn560;pnl561;pnn561;pnl562;pnn562;pnl563;pnn563;pnl564;pnn564;pnl565;pnn565;pnl566;pnn566;pnl567;pnn567;pnl568;pnn568;pnl569;pnn569;pnl570;pnn570;pnl571;pnn571;pnl573;pnn573;pnl574;pnn574;pnl575;pnn575;pnl577;pnn577;pnl579;pnn579;pnl580;pnn580;pnl581;pnn581;pnl582;pnn582;pnl584;pnn584;pnl585;pnn585
46.61.142.483;1;269;255;14;0;125;13;29;15;16;24;13;6;15;1;2;10;0;0;246;7;5;7;4;1;268;228;41;622;601;0;0;0;0;106;9;0;675.94;6.6;4.25;673.59;45.74;7.37;44.94;17.2;115.25;232.36;311.98;0.9;0;13.1;558.34;187;65;8;4.8;0;0;0;0;0;0;0;1.26;1734;575;0;0;0;0;0;0;0;0;392;0;9;0;412;0;0;0;83;0;0;0;0;8;5;0;2;0;0;0;0;0;3;2;1;51;1;0;0;1;75;38.45;44.35;6.3;0;5.78;0;0;0;1.05;4.43;0.94;1.76;1.84;0.05;2.81;1.98;4.64;3.44;6.36;0;0;0;0;19.28;50.27;5.85;0;1;31.13;1.7;0.05;5.48;0.1;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.52;10.62;2377;3.13;729;6.28;1452;3.27;1152;0.87;208;4.72;1108;1.53;347;0.01;5;0.27;58;0;0;0.47;114;0;2;1.08;245;0.93;247;3.25;641;1.91;0;4.59;1347;115.14;0;12.47;2645;0;0;4.5;2120;126.25;89771;0.1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.209.073;1;225;213;12;0;65;6;12;9;10;49;1;16;20;9;13;14;1;0;209;4;11;1;0;10;215;56;169;501;475;0;20;15;0;296;280;0;373.45;10.9;7.6;370.15;22.31;20.34;0.9;1.4;44.95;222.93;96.97;4.1;0.5;0.7;325.2;176;24;2;12.6;0;0.3;0.2;0;0;0;0;0;1450;4463;110;40;21;0;0;0;0;0;315;0;29;0;262;0;0;0;124;0;0;0;0;13;8;0;4;3;0;0;368;0;16;2;0;14;2;0;0;6;107;0.3;145.95;14.25;0;5.1;0;0;0;1.05;9.63;1.2;2.3;1.4;0;0.95;2.2;0.43;0.81;3.35;0;0;0.3;0.3;2.85;13.4;9.75;0;0;8.81;0.61;0.1;3.4;0;4.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.9;4931;0;255;0;388;4.9;3249;0;373;0.05;611;0;78;0;54;0;33;0;9;0;141;0;11;0.06;183;0;163;0;147;0;0;2.1;2177;2.3;300;0.55;243;0;0;0;52;70.17;36010;9.75;2291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.209.148;1;258;253;5;0;97;34;48;16;11;24;4;2;9;1;9;2;1;0;252;2;3;0;1;3;255;35;223;595;499;1;25;33;0;353;312;1;427.92;5.7;9.57;431.79;15.08;0;0;0;15.08;194.06;220.45;1;0;1.2;416.71;190;41;6;2;0;0;0;0;0;0;0;0;2305;1790;4;45;0;0;0;0;0;0;403;0;12;0;707;64;7;0;33;0;0;0;0;0;0;0;0;0;0;0;244;0;0;1;2;0;0;0;0;2;19;2.23;157.84;2;0;3.47;0;0;0;1.38;4.2;0.15;1.61;1.08;0;0.35;1.21;0;1;3.95;0;0;0;0.2;3.58;26.87;9.52;0;0.01;16.85;2.58;0;3.52;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;446;0;96;0.32;284;5.75;2037;0;87;0.19;339;0;65;0;7;0;21;0;5;0.45;188;0;4;3.35;1163;0;19;0.2;34;0.35;0;6.35;4597;14.45;0;6.85;3439;0;0;0;0;186.36;85561;0.8;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.209.150;1;395;377;18;0;187;2;15;40;7;75;3;5;17;18;21;1;3;1;332;5;10;1;47;1;394;62;333;898;830;0;129;109;0;450;299;0;800.7;25.6;36.9;812;45.66;3.8;30.11;1.6;81.17;385.75;342.38;1.7;0;1;730.83;264;88;5;8.2;0;0.5;0;0;0;0;0;0.44;5302;1100;2;20;0;0;0;0;8;0;787;0;36;0;885;24;20;0;180;0;7;0;0;9;4;0;0;1;0;0;43;0;247;5;0;0;0;0;0;1;116;138.6;130.91;28.7;0;2.86;0;0;0.17;1.18;6.48;2.4;10.95;0.59;0.13;0.23;2.69;8.53;1.82;7.62;0;0;0;0;7.68;57.46;0.86;0;0.43;63.75;7.46;0.2;7.12;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236.91;32.84;5507;5.1;518;18.99;1780;25.28;3712;2.62;277;6.5;794;1.3;108;0.3;62;0;8;0.3;26;7.49;739;0.35;64;26.03;2395;3.57;471;4.07;638;2.76;600;0.8;197;64.77;20316;1.05;275;0.1;50;1.3;1059;128.1;128963;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.209.151;1;349;336;13;0;119;19;27;20;12;54;21;16;12;18;19;9;2;1;310;3;7;8;21;5;344;193;156;718;713;0;77;73;0;277;267;0;482.24;16;31.4;497.64;39;8;0.6;4.1;51.7;277.94;167.2;0.2;0.2;0.4;445.94;293;44;2;1.2;0;0.5;0;0;0;0;0;0;2855;910;137;61;3;0;1;0;0;0;478;0;42;0;651;0;11;0;316;0;2;0;2;6;5;0;1;0;2;32;405;0;10;9;0;43;1;0;0;27;50;46.5;106.45;1.2;0;1.59;0;0;0;1.2;8.37;0;4.83;0.18;0;2.68;5.91;1.16;3.75;6.27;0;0;0;0.37;4.55;41.53;2.46;0;0;44.49;1.13;0.05;10.56;0.1;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.8;8.82;4920;0.15;386;3.7;1576;1.65;1109;0.35;506;1.35;1631;0;167;0;157;0;211;0;18;0.01;616;0;48;1.45;745;0.1;376;0.74;356;2.56;0;1.17;2349;75.55;0;2.45;2881;0;64;3.95;4529;69.08;61276;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.209.368;1;592;537;55;0;162;28;61;68;33;129;6;13;51;5;26;5;4;1;393;4;29;55;111;7;585;333;259;1136;1186;0;2;1;0;394;167;0;927.07;31.4;56.08;951.75;79.48;4.82;6.14;39;129.44;357.02;453.79;3.3;0.3;7.9;822.31;380;92;6;4.5;0;0;0;0;0;0;0;0;3191;1530;207;485;131;0;0;22;32;12;762;0;48;19;846;149;47;0;31;0;0;0;1;2;9;0;0;12;0;1;0;0;1;0;0;12;0;0;0;0;21;19.83;84.35;14.45;0;2.81;0;0;0.08;2.51;1.8;0.2;1.19;1.49;0.09;1.17;2.33;7.64;11.44;13.27;0.1;0.2;0;0;4.45;93.2;2.8;0;0.25;42.18;1.44;1;8.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36;73.51;22502;2.96;291;39.5;8776;24.82;6282;1.32;221;2.37;233;0.95;127;0.1;19;0.32;67;0.04;6;0.17;27;0.02;12;1.65;712;0.7;124;0.09;18;0;0;2.41;2115;60.19;0;0.96;53;0.2;30;28.9;3773;188.83;83493;0.92;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.111;1;282;271;12;0;121;13;31;21;9;25;9;3;19;12;18;2;0;0;249;4;7;16;7;2;281;169;114;684;648;0;44;33;0;286;268;0;458.12;0;5.22;463.34;28.01;1.16;0.98;17;47.15;137.03;259.46;18.6;0.2;0.9;416.19;145;58;5;0;0;0;0;0;0;0;0;0;1458;400;59;13;20;0;0;0;7;0;242;0;3;0;485;40;3;0;15;0;0;0;0;3;1;1;0;2;0;0;7;0;0;2;0;0;0;0;0;4;8;39.7;28;0.3;0;1.53;0;0;0;0.08;4;0.55;1.14;0.16;0.1;0.22;0.76;0.5;0.94;0.79;0;0;0.15;0;10.76;30.4;2.69;0;0.05;9.71;2.13;0;2.87;0;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.4;706;0.3;73;0.74;343;2.74;653;0.11;133;0.11;356;0.02;60;0;3;0;29;0;0;0;34;0;5;0.06;64;0.45;543;0.14;675;0.28;0;0.21;309;108.92;0;0.15;13;0.5;400;1.6;505;129.46;28867;0.1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.149;1;633;602;31;0;232;81;77;33;18;73;12;16;36;24;25;4;0;2;537;6;17;15;58;8;625;265;368;1452;1432;1;26;26;0;741;699;0;1761.2;47.9;162.73;1876.03;121.97;17.27;128.61;15.9;283.75;436.11;1102.67;8;3;42.5;1592.28;349;205;24;37.7;0;5;0;0;0;0;0;14;4284;5515;49;26;0;0;1;0;6;0;898;0;27;0;858;15;16;0;194;0;1;0;0;15;5;0;5;4;0;0;81;0;0;0;0;18;2;0;0;13;140;98.34;232.3;59.63;0;0.58;0;0.02;0.07;2.55;1.42;0.54;2.31;0.1;0.51;1.1;1.01;2.58;0.33;3;0.15;1.25;0;0;5.5;83.53;0.55;0;0.2;63.13;1.66;0.1;6.45;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.17;6837;1.71;758;6.75;2652;17.01;4048;0.16;442;3.65;1661;0.85;380;0.04;44;0.03;114;0;12;0.36;240;0;7;2.23;1746;9.6;3368;2.91;641;0.97;4;2.19;2233;590.25;75016;22.87;6704;1.45;854;3.2;2209;413.6;181947;0.01;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.369;1;391;369;22;0;174;11;31;11;8;52;1;10;40;5;37;9;2;0;179;2;23;73;114;28;363;145;246;887;814;0;29;13;0;158;160;0;677.53;46.3;36.97;668.2;34.35;36.98;24.42;25.7;121.45;197.33;309.32;13.3;15.7;11.1;546.75;191;76;7;13.9;0;0.5;9.3;0;0;0;0;0;2520;1400;384;179;139;0;3;0;0;0;475;0;6;0;557;44;0;0;99;0;0;0;0;5;0;2;0;0;0;0;0;0;16;1;6;2;4;0;0;3;6;18.76;80.22;69.17;0.2;7.38;0.15;0;0.12;5.03;6.77;2.79;4.95;2.1;0.43;1.22;3.48;6.02;1.84;6.28;0.19;0.9;0.02;0.42;15.26;38.94;2.29;0;0.01;25.69;1.49;0.14;8.05;0.05;2.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;58.72;10703;1.68;216;16.22;1773;18.57;3135;1.35;288;0.75;207;0.13;29;0.13;57;0.11;19;0.07;34;1.52;133;0.12;36;2.08;157;0.65;716;0.19;38;0;0;1.53;514;27.82;220;0.91;67;0.14;74;2.9;961;169.69;47792;1.84;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.443;1;126;115;11;0;45;0;3;7;3;8;3;1;11;1;23;15;6;0;56;16;36;12;6;3;123;52;74;269;261;0;1;0;0;42;1;0;165.74;22.7;9.34;152.38;35.24;15.64;0.2;7.9;58.98;26.37;66.03;0.2;0;0.8;93.4;80;9;1;0;0;0;0;0;0;0;0;0;413;0;83;92;29;0;0;0;0;0;50;0;34;0;54;0;8;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;8.2;0;0;0;0;0;0;0.31;2.98;0;0.63;0;0;1.2;2.6;2.1;0;0.6;0;0;0;0;0.8;4.04;0.32;0;0;0.6;0.8;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.9;2602;0;10;3.3;758;3.8;338;0;6;4.3;976;0;6;0;1;0;4;0;0;0;3;0;2;0;4;0.4;44;0.3;27;0;0;2.5;493;1.4;0;0.19;60;0;0;0;0;69.5;5407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.443;3;237;210;27;0;87;1;8;39;5;33;3;10;16;7;13;2;6;7;90;0;20;36;91;3;234;42;195;524;567;0;7;0;0;184;66;0;461.06;24.8;6;442.26;37.37;3.93;5.55;96.2;143.05;86.79;207.82;0.4;1;3.2;299.21;108;38;6;0;0;0;0;0.1;0;0;0;0;883;400;95;65;113;0;0;0;20;0;156;0;3;0;241;12;1;0;19;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;1;36.26;22.74;0;0.04;2.39;0;0;0;1.05;3.3;0;1.47;0.35;0;0.84;2.08;0.2;2.85;2.21;0;0;0;0;9.55;26.35;1.78;0;0.1;18.25;6.26;0;10.93;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.05;5434;0.5;170;11.47;3000;13.6;3197;0.54;68;0.93;122;0;14;0;20;0;9;0;15;0;16;0;20;0;15;0.11;68;0.02;9;0.1;0;0.77;256;19.55;0;4.75;520;0.5;0;3.2;1079;203.85;43268;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.481;1;245;233;12;0;72;7;35;16;10;22;12;14;18;12;18;3;3;3;158;2;28;6;51;16;229;52;193;503;495;0;21;13;0;173;158;0;791.13;184.4;30.72;637.45;43.8;13.77;3.42;47.5;108.49;236.74;278.52;4.2;0;9.5;528.96;88;88;4;19.1;0;0.2;3.8;0;0;0;0;0.5;1304;0;37;0;13;0;0;0;2;0;276;71;1;0;392;70;2;0;93;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0;32;38.5;70.31;17.72;0.1;1.88;0;0;0.1;1.86;8.63;0.57;1.47;0.22;0;0.93;1.37;2.25;10.5;3.02;0;0;2.13;0.93;41.19;60.39;4.03;0;0;22.52;2.56;0;19.82;0;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35;24.38;1783;3.96;405;12.69;1776;20.95;2203;1.56;109;3.64;217;0;1;0;1;0.44;1;0;0;0.05;8;0;1;10;86;0.84;27;0;6;7.74;0;1.51;45;115.16;0;10.02;1230;0;0;8.61;6367;160.2;65326;0.67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.482;1;688;619;69;0;326;1;29;23;18;128;13;15;82;15;27;9;2;0;480;18;32;25;133;14;674;513;175;1586;1567;1;1;1;0;612;356;0;1181.68;49.5;157.74;1289.92;50.18;11.37;38.42;11.1;111.07;421.39;687.56;9.7;38.7;21.5;1178.85;423;133;19;81.4;0;8;10.4;0;0.2;0;0;2;5286;6280;397;329;118;0;1;0;47;20;1011;11;32;0;983;92;21;0;236;0;0;0;2;9;9;1;17;8;12;1;78;2;2;19;1;0;0;0;0;0;10;4.8;290.64;149.48;0;1.32;0;0.01;0;7.35;5.57;0.84;17.45;0.31;0.02;1.12;3.31;14.92;3.93;8.27;0.01;0.22;0.01;0.14;11.74;34.7;3.69;0;0;27.71;2.02;0.06;4.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.8;22608;4.15;908;25.42;6758;49.96;12610;0.55;430;0.38;389;0;78;0.01;64;0.35;127;0.41;31;0.36;175;1.02;34;1.2;318;6.44;624;0.32;134;0;0;1.16;680;161.09;4037;3.18;203;1.11;1021;2.78;1366;368.08;135380;0.05;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46.61.474.700;3;128;123;5;0;54;23;15;6;11;6;3;1;3;1;4;1;0;0;117;0;5;5;1;2;126;76;52;284;279;0;4;1;0;175;150;0;372.84;7.4;25.53;390.97;12.24;2.8;0.54;1.2;16.78;148.13;224.46;0;1.6;0;374.19;70;50;7;0;0;0.3;0;0;0;0;0;3.75;1344;400;32;25;0;0;0;0;0;0;261;0;30;0;332;29;16;0;23;0;0;0;0;4;4;0;2;0;0;0;0;0;4;4;0;31;2;0;0;12;109;61.78;28.72;6.8;0;0.12;0;0;0;0.14;0.04;0;0.03;0.04;0.04;0.05;0.02;0.02;0.06;0.22;0;0;0.03;0;2.29;18.58;2.43;0;0;19.19;2.16;0;1.84;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.13;14.4;8681;0;0;3.1;1450;14.32;10831;0;0;0.3;71;0;0;0;0;0;0;0;0;0;0;0;0;2.5;700;0.93;890;0;0;0.67;0;3.28;3889;67.41;0;7.2;4718;0;0;0.01;0;112.35;58658;1;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
