geo,zl,up,un,mz,rmo,hh_sno,sex,sex2,sex3,edu,edu1,edu2,edu3,edu4,edu5,edu6,edu7,edu8,edu9,edu10,edu12,edu15,edu18,occ,occ2,occ3,occ4,occ5,hh_f,hh_f2,hh_a,hh_a2,c01m,c01f,c01h,c02m,c02f,c02h,c03m,c03f,c03h,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,sf,mf,lf,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28h,c28f,c29h,c29f,c30h,c30f,c31h,c31f,c32h,c32f,c33h,c33f,c34h,c34f,c35h,c35f,c36h,c36f,c37h,c37f,c38h,c38f,c39,c40,c41a,c41b,c42a,c42b,c43a,c43b,c44a,c44b,c45a,c45b,c45c,c46a,c46b,c47a,c47b,c48,c49,t101,t102,t103,t104,t105,t112,t113,t114,t121,t122,t123,t124,t125,t127,t128,t129,t130,t131,t132,t134,t135,t157,t158,t159,t160,t161,t167,t169,t175,t176,t177,t179,t182,t185,t106,t107,t108,t109,t110,t111,t115,t116,t117,t118,t119,t120,t126,t133,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t162,t163,t164,t165,t166,t168,t170,t171,t172,t173,t174,t178,t180,t181,t183,t184,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,p501a,p501b,p502a,p502b,p503a,p503b,p504a,p504b,p505a,p505b,p506a,p506b,p507a,p507b,p508a,p508b,p510a,p510b,p511a,p511b,p512a,p512b,p521a,p521b,p522a,p522b,p523a,p523b,p524a,p524b,p538a,p538b,p539a,p539b,p546a,p546b,p548a,p548b,p549a,p549b,p550a,p550b,p551a,p551b,p572a,p572b,pnl509,pnn509,pnl513,pnn513,pnl514,pnn514,pnl515,pnn515,pnl516,pnn516,pnl517,pnn517,pnl518,pnn518,pnl519,pnn519,pnl520,pnn520,pnl525,pnn525,pnl526,pnn526,pnl527,pnn527,pnl528,pnn528,pnl529,pnn529,pnl530,pnn530,pnl531,pnn531,pnl532,pnn532,pnl533,pnn533,pnl534,pnn534,pnl535,pnn535,pnl536,pnn536,pnl537,pnn537,pnl540,pnn540,pnl541,pnn541,pnl542,pnn542,pnl543,pnn543,pnl544,pnn544,pnl545,pnn545,pnl547,pnn547,pnl552,pnn552,pnl553,pnn553,pnl554,pnn554,pnl555,pnn555,pnl556,pnn556,pnl557,pnn557,pnl559,pnn559,pnl560,pnn560,pnl561,pnn561,pnl562,pnn562,pnl563,pnn563,pnl564,pnn564,pnl565,pnn565,pnl566,pnn566,pnl567,pnn567,pnl568,pnn568,pnl569,pnn569,pnl570,pnn570,pnl571,pnn571,pnl573,pnn573,pnl574,pnn574,pnl575,pnn575,pnl577,pnn577,pnl579,pnn579,pnl580,pnn580,pnl581,pnn581,pnl582,pnn582,pnl584,pnn584,pnl585,pnn585
85.76.521.099,85,76,521,099,1,432,415,15,0,244,0,6,1,2,78,2,2,19,10,24,22,14,8,324,0,74,3,29,1,429,302,128,842,835,0,20,2,0,415,216,0,240.21,88.42,46.6,198.39,39.42,1.34,1.11,0.99,42.86,139.12,6.65,8.06,0,1.7,155.53,0,119.74,33.29,136.83,0,8.06,0,0,0.5,0,0,0,1414,4200,1001,150,45,200,0,0,0,0,566,0,0,0,272,0,28,0,0,0,0,0,0,9,21,5,0,1,4,0,825,1,11,9,0,0,1,0,0,0,0,2.94,137.02,136.71,1.05,2.22,0,0,0,3.87,0.45,0,0,0.11,0.2,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09,0.82,2340,0,170,0.03,1108,0.12,286,0,295,0,144,0,108,0,36,0,148,0,11,0,9,0,25,0,7,0.07,236,0,33,0,0,2,3908,2.68,0,0,0,0,11,0.74,819,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.207,85,76,521,207,1,712,678,35,0,252,1,9,55,21,130,17,38,58,38,23,30,15,27,488,2,54,40,128,22,690,296,416,1442,1334,0,13,1,0,397,31,0,584.9,79.28,165.09,670.71,65.43,4.53,11.07,7.86,88.89,560.15,7.77,1.24,0.5,12.16,581.82,0.18,333.95,232.69,528.97,0,1.59,0.35,0,0,0,0,0,3274,188,1018,60,177,0,4,0,23,0,1574,10,12,0,474,0,23,0,0,0,0,0,13,30,108,4,162,4,0,2,641,0,46,96,2,22,10,0,0,8,20,153.49,314.22,374.59,5.85,111.24,0.5,0,0.05,342.49,3.75,0.5,0.08,0.12,1,0.03,5.4,1.25,0,0,0.5,0,0.1,0,0.05,1.57,47.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57,0.28,4753,0,201,0.12,2302,0.17,1146,0,1264,0,355,0,232,0,66,0,18,0,23,0,49,0,145,0,22,0,341,0,141,0,0,0,847,3.38,0,0,43,0,139,0,210,0,22,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.235,85,76,521,235,1,1448,1367,81,0,683,21,47,44,19,248,31,40,58,38,121,52,28,18,894,23,122,109,300,8,1440,293,1155,2767,2812,0,24,0,0,290,22,0,894.91,124.72,183.22,953.41,129.09,0.51,7.68,7.9,145.18,734.53,42.67,23.12,3.75,4.16,808.23,0.08,499.72,295.93,719.41,0,23.3,0.08,4.85,0.71,0,0,0,5651,1000,2667,680,427,0,0,0,8,0,1896,0,8,0,621,0,2,0,0,0,0,0,5,23,32,0,27,9,1,6,630,8,7,9,0,0,0,0,0,0,3,137.31,661.08,515.9,5.47,12.68,0.76,0,0,72.32,56.02,4.75,1.65,2.7,40.47,0.66,10.3,0.96,1.31,5.45,4.45,0.7,3.8,0.3,2.69,2.53,39.26,13.63,0,5.42,0.3,0,0,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.85,3.87,7758,0.06,425,0.61,3260,1.36,987,1.16,857,0,1134,7.76,1258,0,86,0,112,0,27,0,15,0,67,0.05,53,0.33,1219,0,146,10.29,0,9.85,3740,3.28,0,0,36,0,150,0.87,2407,0,231,0,116,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.3,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.11,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.236,85,76,521,236,1,817,781,36,0,431,19,55,20,10,88,9,8,30,18,56,37,19,18,481,11,109,109,107,15,802,330,487,1763,1714,0,16,2,0,373,29,0,543.3,100.76,120.74,563.28,83.64,1.48,9.3,5.36,99.78,440.22,13.12,7.22,0.37,2.57,463.5,0.11,341.32,119.57,422.86,1.22,7.4,0.1,0.12,0,0,0,0,2587,0,1754,0,146,0,0,0,2,0,1483,0,8,0,353,0,17,0,0,0,0,0,0,5,16,1,16,3,0,1,445,7,24,4,0,1,0,0,0,0,16,2.28,416.43,418.37,2.1,11.97,0,0,0.25,38.76,3.84,0.74,0.18,2.6,3.09,0.19,0.45,0.62,0.02,0,0.6,0.42,1.55,0.28,0,0,13.43,7,0,0.56,0,0,0,12.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,1.01,3149,0.08,172,0.02,2505,0.22,410,3.78,620,0,164,2.65,2216,0,11,0,13,0,15,0,6,0,19,0,3,0.16,123,0,120,0,0,0.83,1981,1.7,0,0,0,0,129,0.88,1562,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.266,85,76,521,266,1,192,191,1,0,33,6,26,29,1,65,11,0,16,2,1,2,0,0,177,5,0,0,10,0,192,143,49,388,390,0,2,0,0,196,1,0,79.61,13.28,30.77,97.1,15.03,0.01,0.37,0.17,15.58,81.01,0.5,0,0.01,0,81.52,0.01,62.67,18.84,78.54,0,0,0,0,0,0,0,0,608,0,70,0,16,0,0,0,0,0,260,0,3,0,89,0,5,0,0,0,0,0,0,2,1,1,23,0,0,1,189,0,14,10,0,0,0,0,0,0,0,0,56.78,77.94,0,3.84,0,0,0,21.46,0.3,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1170,0,36,0,362,0,87,0,969,0,17,0,19,0,1,0,0,0,0,0,1,0,2,0,0,0,37,0,9,0,0,0,12,0,0,0,0,0,21,0,63,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.341,85,76,521,341,1,1526,1396,128,1,442,15,135,81,96,237,49,32,103,64,119,60,50,45,652,5,175,282,412,22,1504,480,1046,3050,3027,1,22,12,0,537,391,1,896.75,266.35,160.4,790.8,112.04,17.73,3.24,3.26,136.27,614.54,29.61,9.97,0.01,0.4,654.53,0.16,444.44,209.93,524.79,0,9.97,0,1.3,0,0,0,0,3545,1000,2075,605,362,160,26,0,6,100,1885,1,40,0,446,0,40,0,2,0,2,0,4,6,17,5,20,12,0,0,1260,0,23,48,1,19,2,0,0,0,10,0.05,515.32,518.54,0.6,22.99,0,0,0,40.2,4.1,0,0,0.15,5.63,0.05,1.29,0.1,0.55,0.4,0,0,0.3,0,0.73,0.65,7.92,0.3,0,4.62,0.14,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,16.14,7.81,5562,0,205,4.11,2182,1.59,857,5.67,1347,0,883,2.95,131,0,38,0,29,0,15,0,20,0,79,0,14,0.05,322,0,154,0,0,0.37,5446,1.2,0,0,6,0,640,0.58,3193,0,8,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.451,85,76,521,451,1,1027,974,53,0,448,13,38,22,20,171,11,25,67,33,88,47,22,23,587,11,161,62,206,2,1025,255,772,2116,2037,0,21,1,0,306,28,0,745.97,136.75,197.6,806.82,104.32,2.48,2.9,2.02,111.72,671.97,10.19,12.82,0.12,0,695.1,0.14,487.64,197.32,642.45,1.14,13.13,0,0,0,0,0,0,2720,700,2003,70,173,0,0,0,13,0,1894,0,58,0,405,0,60,0,0,0,0,0,2,17,14,12,24,18,0,2,1089,4,31,29,1,0,0,0,0,0,15,0.46,660.46,643.38,2.01,39.11,0,0,0,59.55,1.15,1.28,0,1.31,2.86,0.15,0.3,1.24,0.17,0.1,1.91,0.6,0.87,0.08,0.99,0.05,12.67,0,0,0.75,0,0,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.03,0.86,4467,0,226,0.02,2105,0.24,1423,0,411,0.05,665,0,88,0,358,0.05,100,0,19,0,14,0,80,0,24,0,135,0,97,0,0,0.84,2219,0.79,0,0.01,49,0.09,231,1.06,1305,0.07,53,0,22,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.36,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85.76.521.475,85,76,521,475,1,388,376,12,0,165,3,34,7,1,51,9,4,22,14,32,17,21,10,193,0,95,49,51,4,384,88,300,832,751,0,5,3,0,138,76,0,427.86,212.67,111.72,326.91,41.37,0.37,2.26,0.99,44.99,276.75,1.05,4.12,0,0,281.92,0.03,180.42,93.97,275.85,0.01,4.19,1,1,0,0,0,0,1179,20200,987,0,114,0,0,0,22,0,647,0,0,0,239,0,30,0,0,0,0,0,4,16,11,12,23,14,4,0,397,1,5,6,5,2,1,0,0,0,3,0.11,278.61,275.68,1,9.97,0,0,0.12,9.21,0.2,0,0,0.13,0,0,0,0,0.3,0.64,0,0,0,0,0,0,1.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68,0.19,4041,0,128,0.02,2280,0,2490,0.11,267,0,282,0,76,0.01,12,0,25,0,8,0,0,0,21,0,2,0,120,0,46,0.1,0,0.01,1193,0.55,0,0.01,19,0,915,0.1,1094,0,45,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.546,85,76,521,546,1,997,931,66,0,255,140,70,25,17,169,18,17,90,34,62,37,62,2,516,2,98,132,249,5,992,479,518,1964,1905,0,25,0,0,676,27,0,734.63,250.48,185.1,669.25,101.59,2.44,4.74,2.14,110.91,530.67,8.72,18.8,0,0.15,558.34,0.04,414.37,131.43,514.56,0.44,18.8,1.1,0,0,0,0,0,3013,0,1769,115,246,60,11,0,46,0,1658,0,6,0,504,40,65,0,0,0,1,0,1,10,2,1,52,22,0,0,638,0,3,4,0,1,0,0,0,0,2,1.8,513.35,507.02,1,18.55,0,0,0,79.94,1.55,0.5,2.5,0.3,0,0,0.56,1.1,0.7,0,0.3,0,0.5,0.3,0,0,15.8,0.4,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,5.35,7167,0,262,0,2450,0.5,473,0.05,631,0,392,0,202,0,127,0,129,0,22,0,12,0,62,0,13,0,556,0,473,1.4,0,0.15,2787,1.17,0,0,18,0,120,0.5,670,0,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.720,85,76,521,720,1,751,719,31,0,347,0,3,22,11,163,12,9,58,21,63,24,11,8,232,24,69,90,335,22,728,292,458,1469,1500,1,28,1,0,296,9,0,426.22,72.79,114.88,468.31,70.98,3.64,1.87,3.29,79.78,383.25,3.28,1.77,0.03,0.2,388.53,0.03,282.86,103.14,375.29,0,1.79,0,0,0,0,0,0,2222,1000,1605,0,169,0,0,0,13,0,1107,11002,2,0,246,0,16,0,0,0,0,0,7,28,42,0,124,3,0,0,594,0,34,93,0,0,1,0,0,23,1,13.36,368.16,341.41,0,33.2,0,0,0,94.35,8.12,0.39,0.05,0.05,0.53,0.15,2.38,0.02,0.05,0.21,0,0,0,0,0.3,0.08,2.89,0,0,0.7,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,0.36,3228,0,623,0.2,2047,0,361,0,341,0,200,0,56,0,41,0,8,0,15,0,15,0,41,0,13,0,123,0,62,0,0,0,703,0.68,0,0,13,0.03,139,0,317,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.61,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.746,85,76,521,746,1,440,412,28,0,114,12,46,31,9,79,3,2,50,22,17,31,19,5,291,0,68,22,59,13,427,174,266,836,781,0,6,2,0,185,36,0,424.17,63.7,81.94,442.41,59.81,0.52,3.16,3.08,66.57,355.37,8.2,4.22,0.11,7.94,375.84,0.04,196.59,176.71,353.56,0,4.22,0,0,0,0,0,0,1800,1000,489,135,183,0,0,0,5,0,728,3,0,0,179,0,3,0,0,0,0,0,1,15,11,0,39,0,0,3,214,2,3,2,0,2,1,0,0,1,1,0.54,308.36,302.03,7.5,65.56,0,0,1.6,67.49,2.3,0.2,0.1,0,0,0,0,0,0,0.1,0,0,0.05,0,0,0,1.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,1.25,1707,0,54,0.08,1021,0.49,192,0,138,0,48,0,36,0,4,0,3,0,14,0,0,0,3,0,2,0,11,0,3,0,0,0,98,0.73,0,0,2,0,519,0,78,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.521.766,85,76,521,766,1,176,165,11,0,95,0,7,3,0,19,0,0,17,2,16,9,5,3,123,0,51,2,0,1,175,92,84,318,303,0,32,13,0,110,104,0,129.88,37.91,29.48,121.45,23.22,0.6,2.34,0.1,26.26,95.04,0.05,0.1,0,0,95.19,0,90.69,4.5,93.18,0,0.1,0,0,0,0,0,0,1010,0,456,0,9,0,0,0,14,0,375,0,0,0,152,0,0,0,0,0,0,0,0,11,27,3,2,2,0,0,251,0,2,3,0,0,0,0,0,0,1,0,95.04,95.19,0.4,21.25,0,0,0,10.25,0.55,0,0.25,0,0.35,0,0.1,0.1,0.2,0,0,0,0,0.1,0.1,0.24,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0,1233,0,159,0,782,0,251,0,122,0,148,0,58,0,36,0,70,0,27,0,12,0,94,0,22,0,137,0,44,0,0,0,1006,0.05,0,0,2,0,151,0,472,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.613.027,85,76,613,027,1,200,181,19,0,74,4,11,23,5,29,2,7,5,16,6,3,12,3,148,2,17,5,28,4,196,79,121,344,333,1,0,0,0,11,0,0,167.3,43.58,15.19,138.91,17.01,0.16,4.02,3.44,24.63,106.84,2.72,2.86,0.02,1.84,114.28,0.1,78.01,36.17,108.8,0,2.91,0,0.25,0,0,0,0,783,0,499,0,72,0,0,0,0,0,271,0,0,0,31,0,10,0,0,0,0,0,1,3,2,1,1,0,0,0,60,0,1,0,0,0,0,0,0,0,2,5,97.35,95.38,2.57,2.61,0,0,0,5.56,1.89,0.89,0.34,0.68,1.26,0,0.42,0,0.04,0.07,0,0,0,0.2,1.1,0.87,1.41,0.04,0,0,0,0,0,4.85,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0.82,1279,0.05,91,0.02,363,0.01,224,0,81,0,139,0,12,0,8,0,80,0,5,0,0,0,12,0.01,11,0,71,0,10,0,0,0.17,1407,0.37,0,0,15,0.01,112,0.01,410,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.76.613.030,85,76,613,030,1,1208,1131,79,0,540,20,35,43,35,204,21,12,91,45,78,46,25,15,423,4,118,133,531,20,1188,394,814,2385,2278,0,2,0,0,456,85,0,743.38,127.02,145.77,762.13,90.39,1.73,3.12,3.05,98.29,544.78,48,69.18,0,1.88,663.84,0.87,498.88,161.6,550.92,0,69.55,3.4,19.78,0,0,0,0,4680,0,3862,512,341,0,0,0,9,0,1839,0,3,0,591,0,8,0,2,0,0,0,3,11,1,2,67,23,0,1,1043,5,26,21,1,47,1,0,0,11,22,4.35,504.88,512.34,3.12,5.37,0,0,0.2,20.65,4.18,0.53,2.86,0.11,2.74,1.88,0.69,0.64,4.61,8.24,0.15,0.5,1.01,0.71,1.06,1.1,5.28,0.57,0,3.27,1.46,0,0.15,16.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15,5.26,5734,0.01,124,1.04,1995,0.62,720,0.02,703,0.07,1296,0,82,0,26,0.14,176,0,10,0,11,0,43,0.01,31,0.18,1287,0.02,126,4.41,0,17.93,16151,15.74,0,0.07,71,0.05,24,4.03,4302,0.03,16,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
